"busID","busLicense","busType","busSID"
"B001","LQ-3760","coach","1"
"B002","MK-1188","mini","2"
"B003","RT-2255","coach","3"
"B004","XZ-9911","double-decker","4"
"B005","AA-5555","coach","5"
"B006","BB-6666","mini","6"
"B007","CC-7777","coach","7"
"B008","DD-8888","shuttle","8"
"B009","EE-9999","coach","9"
"B010","FF-0001","mini","10"
"B001","LQ-3760","coach","11"
"B002","MK-1188","mini","12"
"B003","RT-2255","coach","13"
"B004","XZ-9911","double-decker","14"
"B005","AA-5555","coach","15"
"B006","BB-6666","mini","16"
"B007","CC-7777","coach","17"
"B008","DD-8888","shuttle","18"
"B009","EE-9999","coach","19"
"B010","FF-0001","mini","20"
"custSID","custID","custType"
"1","C0001","regular"
"2","C0002","senior"
"3","C0003","pwd"
"4","C0004","pregnant"
"5","C0005","student"
"dateSID","dateID","year","month","day"
"730","2021-12-30","2021","December","30"
"731","2021-12-31","2021","December","31"
"732","2022-01-01","2022","January","1"
"733","2022-01-02","2022","January","2"
"734","2022-01-03","2022","January","3"
"735","2022-01-04","2022","January","4"
"736","2022-01-05","2022","January","5"
"737","2022-01-06","2022","January","6"
"738","2022-01-07","2022","January","7"
"739","2022-01-08","2022","January","8"
"740","2022-01-09","2022","January","9"
"741","2022-01-10","2022","January","10"
"742","2022-01-11","2022","January","11"
"743","2022-01-12","2022","January","12"
"744","2022-01-13","2022","January","13"
"745","2022-01-14","2022","January","14"
"746","2022-01-15","2022","January","15"
"747","2022-01-16","2022","January","16"
"748","2022-01-17","2022","January","17"
"749","2022-01-18","2022","January","18"
"750","2022-01-19","2022","January","19"
"751","2022-01-20","2022","January","20"
"752","2022-01-21","2022","January","21"
"753","2022-01-22","2022","January","22"
"754","2022-01-23","2022","January","23"
"755","2022-01-24","2022","January","24"
"756","2022-01-25","2022","January","25"
"757","2022-01-26","2022","January","26"
"758","2022-01-27","2022","January","27"
"759","2022-01-28","2022","January","28"
"760","2022-01-29","2022","January","29"
"761","2022-01-30","2022","January","30"
"762","2022-01-31","2022","January","31"
"763","2022-02-01","2022","February","1"
"764","2022-02-02","2022","February","2"
"765","2022-02-03","2022","February","3"
"766","2022-02-04","2022","February","4"
"767","2022-02-05","2022","February","5"
"768","2022-02-06","2022","February","6"
"769","2022-02-07","2022","February","7"
"770","2022-02-08","2022","February","8"
"771","2022-02-09","2022","February","9"
"772","2022-02-10","2022","February","10"
"773","2022-02-11","2022","February","11"
"774","2022-02-12","2022","February","12"
"775","2022-02-13","2022","February","13"
"776","2022-02-14","2022","February","14"
"777","2022-02-15","2022","February","15"
"778","2022-02-16","2022","February","16"
"779","2022-02-17","2022","February","17"
"780","2022-02-18","2022","February","18"
"781","2022-02-19","2022","February","19"
"782","2022-02-20","2022","February","20"
"783","2022-02-21","2022","February","21"
"784","2022-02-22","2022","February","22"
"785","2022-02-23","2022","February","23"
"786","2022-02-24","2022","February","24"
"787","2022-02-25","2022","February","25"
"788","2022-02-26","2022","February","26"
"789","2022-02-27","2022","February","27"
"790","2022-02-28","2022","February","28"
"791","2022-03-01","2022","March","1"
"792","2022-03-02","2022","March","2"
"793","2022-03-03","2022","March","3"
"794","2022-03-04","2022","March","4"
"795","2022-03-05","2022","March","5"
"796","2022-03-06","2022","March","6"
"797","2022-03-07","2022","March","7"
"798","2022-03-08","2022","March","8"
"799","2022-03-09","2022","March","9"
"800","2022-03-10","2022","March","10"
"801","2022-03-11","2022","March","11"
"802","2022-03-12","2022","March","12"
"803","2022-03-13","2022","March","13"
"804","2022-03-14","2022","March","14"
"805","2022-03-15","2022","March","15"
"806","2022-03-16","2022","March","16"
"807","2022-03-17","2022","March","17"
"808","2022-03-18","2022","March","18"
"809","2022-03-19","2022","March","19"
"810","2022-03-20","2022","March","20"
"811","2022-03-21","2022","March","21"
"812","2022-03-22","2022","March","22"
"813","2022-03-23","2022","March","23"
"814","2022-03-24","2022","March","24"
"815","2022-03-25","2022","March","25"
"816","2022-03-26","2022","March","26"
"817","2022-03-27","2022","March","27"
"818","2022-03-28","2022","March","28"
"819","2022-03-29","2022","March","29"
"820","2022-03-30","2022","March","30"
"821","2022-03-31","2022","March","31"
"822","2022-04-01","2022","April","1"
"823","2022-04-02","2022","April","2"
"824","2022-04-03","2022","April","3"
"825","2022-04-04","2022","April","4"
"826","2022-04-05","2022","April","5"
"827","2022-04-06","2022","April","6"
"828","2022-04-07","2022","April","7"
"829","2022-04-08","2022","April","8"
"830","2022-04-09","2022","April","9"
"831","2022-04-10","2022","April","10"
"832","2022-04-11","2022","April","11"
"833","2022-04-12","2022","April","12"
"834","2022-04-13","2022","April","13"
"835","2022-04-14","2022","April","14"
"836","2022-04-15","2022","April","15"
"837","2022-04-16","2022","April","16"
"838","2022-04-17","2022","April","17"
"839","2022-04-18","2022","April","18"
"840","2022-04-19","2022","April","19"
"841","2022-04-20","2022","April","20"
"842","2022-04-21","2022","April","21"
"843","2022-04-22","2022","April","22"
"844","2022-04-23","2022","April","23"
"845","2022-04-24","2022","April","24"
"846","2022-04-25","2022","April","25"
"847","2022-04-26","2022","April","26"
"848","2022-04-27","2022","April","27"
"849","2022-04-28","2022","April","28"
"850","2022-04-29","2022","April","29"
"851","2022-04-30","2022","April","30"
"852","2022-05-01","2022","May","1"
"853","2022-05-02","2022","May","2"
"854","2022-05-03","2022","May","3"
"855","2022-05-04","2022","May","4"
"856","2022-05-05","2022","May","5"
"857","2022-05-06","2022","May","6"
"858","2022-05-07","2022","May","7"
"859","2022-05-08","2022","May","8"
"860","2022-05-09","2022","May","9"
"861","2022-05-10","2022","May","10"
"862","2022-05-11","2022","May","11"
"863","2022-05-12","2022","May","12"
"864","2022-05-13","2022","May","13"
"865","2022-05-14","2022","May","14"
"866","2022-05-15","2022","May","15"
"867","2022-05-16","2022","May","16"
"868","2022-05-17","2022","May","17"
"869","2022-05-18","2022","May","18"
"870","2022-05-19","2022","May","19"
"871","2022-05-20","2022","May","20"
"872","2022-05-21","2022","May","21"
"873","2022-05-22","2022","May","22"
"874","2022-05-23","2022","May","23"
"875","2022-05-24","2022","May","24"
"876","2022-05-25","2022","May","25"
"877","2022-05-26","2022","May","26"
"878","2022-05-27","2022","May","27"
"879","2022-05-28","2022","May","28"
"880","2022-05-29","2022","May","29"
"881","2022-05-30","2022","May","30"
"882","2022-05-31","2022","May","31"
"883","2022-06-01","2022","June","1"
"884","2022-06-02","2022","June","2"
"885","2022-06-03","2022","June","3"
"886","2022-06-04","2022","June","4"
"887","2022-06-05","2022","June","5"
"888","2022-06-06","2022","June","6"
"889","2022-06-07","2022","June","7"
"890","2022-06-08","2022","June","8"
"891","2022-06-09","2022","June","9"
"892","2022-06-10","2022","June","10"
"893","2022-06-11","2022","June","11"
"894","2022-06-12","2022","June","12"
"895","2022-06-13","2022","June","13"
"896","2022-06-14","2022","June","14"
"897","2022-06-15","2022","June","15"
"898","2022-06-16","2022","June","16"
"899","2022-06-17","2022","June","17"
"900","2022-06-18","2022","June","18"
"901","2022-06-19","2022","June","19"
"902","2022-06-20","2022","June","20"
"903","2022-06-21","2022","June","21"
"904","2022-06-22","2022","June","22"
"905","2022-06-23","2022","June","23"
"906","2022-06-24","2022","June","24"
"907","2022-06-25","2022","June","25"
"908","2022-06-26","2022","June","26"
"909","2022-06-27","2022","June","27"
"910","2022-06-28","2022","June","28"
"911","2022-06-29","2022","June","29"
"912","2022-06-30","2022","June","30"
"913","2022-07-01","2022","July","1"
"914","2022-07-02","2022","July","2"
"915","2022-07-03","2022","July","3"
"916","2022-07-04","2022","July","4"
"917","2022-07-05","2022","July","5"
"918","2022-07-06","2022","July","6"
"919","2022-07-07","2022","July","7"
"920","2022-07-08","2022","July","8"
"921","2022-07-09","2022","July","9"
"922","2022-07-10","2022","July","10"
"923","2022-07-11","2022","July","11"
"924","2022-07-12","2022","July","12"
"925","2022-07-13","2022","July","13"
"926","2022-07-14","2022","July","14"
"927","2022-07-15","2022","July","15"
"928","2022-07-16","2022","July","16"
"929","2022-07-17","2022","July","17"
"930","2022-07-18","2022","July","18"
"931","2022-07-19","2022","July","19"
"932","2022-07-20","2022","July","20"
"933","2022-07-21","2022","July","21"
"934","2022-07-22","2022","July","22"
"935","2022-07-23","2022","July","23"
"936","2022-07-24","2022","July","24"
"937","2022-07-25","2022","July","25"
"938","2022-07-26","2022","July","26"
"939","2022-07-27","2022","July","27"
"940","2022-07-28","2022","July","28"
"941","2022-07-29","2022","July","29"
"942","2022-07-30","2022","July","30"
"943","2022-07-31","2022","July","31"
"944","2022-08-01","2022","August","1"
"945","2022-08-02","2022","August","2"
"946","2022-08-03","2022","August","3"
"947","2022-08-04","2022","August","4"
"948","2022-08-05","2022","August","5"
"949","2022-08-06","2022","August","6"
"950","2022-08-07","2022","August","7"
"951","2022-08-08","2022","August","8"
"952","2022-08-09","2022","August","9"
"953","2022-08-10","2022","August","10"
"954","2022-08-11","2022","August","11"
"955","2022-08-12","2022","August","12"
"956","2022-08-13","2022","August","13"
"957","2022-08-14","2022","August","14"
"958","2022-08-15","2022","August","15"
"959","2022-08-16","2022","August","16"
"960","2022-08-17","2022","August","17"
"961","2022-08-18","2022","August","18"
"962","2022-08-19","2022","August","19"
"963","2022-08-20","2022","August","20"
"964","2022-08-21","2022","August","21"
"965","2022-08-22","2022","August","22"
"966","2022-08-23","2022","August","23"
"967","2022-08-24","2022","August","24"
"968","2022-08-25","2022","August","25"
"969","2022-08-26","2022","August","26"
"970","2022-08-27","2022","August","27"
"971","2022-08-28","2022","August","28"
"972","2022-08-29","2022","August","29"
"973","2022-08-30","2022","August","30"
"974","2022-08-31","2022","August","31"
"975","2022-09-01","2022","September","1"
"976","2022-09-02","2022","September","2"
"977","2022-09-03","2022","September","3"
"978","2022-09-04","2022","September","4"
"979","2022-09-05","2022","September","5"
"980","2022-09-06","2022","September","6"
"981","2022-09-07","2022","September","7"
"982","2022-09-08","2022","September","8"
"983","2022-09-09","2022","September","9"
"984","2022-09-10","2022","September","10"
"985","2022-09-11","2022","September","11"
"986","2022-09-12","2022","September","12"
"987","2022-09-13","2022","September","13"
"988","2022-09-14","2022","September","14"
"989","2022-09-15","2022","September","15"
"990","2022-09-16","2022","September","16"
"991","2022-09-17","2022","September","17"
"992","2022-09-18","2022","September","18"
"993","2022-09-19","2022","September","19"
"994","2022-09-20","2022","September","20"
"995","2022-09-21","2022","September","21"
"996","2022-09-22","2022","September","22"
"997","2022-09-23","2022","September","23"
"998","2022-09-24","2022","September","24"
"999","2022-09-25","2022","September","25"
"1000","2022-09-26","2022","September","26"
"1001","2022-09-27","2022","September","27"
"1002","2022-09-28","2022","September","28"
"1003","2022-09-29","2022","September","29"
"1004","2022-09-30","2022","September","30"
"1005","2022-10-01","2022","October","1"
"1006","2022-10-02","2022","October","2"
"1007","2022-10-03","2022","October","3"
"1008","2022-10-04","2022","October","4"
"1009","2022-10-05","2022","October","5"
"1010","2022-10-06","2022","October","6"
"1011","2022-10-07","2022","October","7"
"1012","2022-10-08","2022","October","8"
"1013","2022-10-09","2022","October","9"
"1014","2022-10-10","2022","October","10"
"1015","2022-10-11","2022","October","11"
"1016","2022-10-12","2022","October","12"
"1017","2022-10-13","2022","October","13"
"1018","2022-10-14","2022","October","14"
"1019","2022-10-15","2022","October","15"
"1020","2022-10-16","2022","October","16"
"1021","2022-10-17","2022","October","17"
"1022","2022-10-18","2022","October","18"
"1023","2022-10-19","2022","October","19"
"1024","2022-10-20","2022","October","20"
"1025","2022-10-21","2022","October","21"
"1026","2022-10-22","2022","October","22"
"1027","2022-10-23","2022","October","23"
"1028","2022-10-24","2022","October","24"
"1029","2022-10-25","2022","October","25"
"1030","2022-10-26","2022","October","26"
"1031","2022-10-27","2022","October","27"
"1032","2022-10-28","2022","October","28"
"1033","2022-10-29","2022","October","29"
"1034","2022-10-30","2022","October","30"
"1035","2022-10-31","2022","October","31"
"1036","2022-11-01","2022","November","1"
"1037","2022-11-02","2022","November","2"
"1038","2022-11-03","2022","November","3"
"1039","2022-11-04","2022","November","4"
"1040","2022-11-05","2022","November","5"
"1041","2022-11-06","2022","November","6"
"1042","2022-11-07","2022","November","7"
"1043","2022-11-08","2022","November","8"
"1044","2022-11-09","2022","November","9"
"1045","2022-11-10","2022","November","10"
"1046","2022-11-11","2022","November","11"
"1047","2022-11-12","2022","November","12"
"1048","2022-11-13","2022","November","13"
"1049","2022-11-14","2022","November","14"
"1050","2022-11-15","2022","November","15"
"1051","2022-11-16","2022","November","16"
"1052","2022-11-17","2022","November","17"
"1053","2022-11-18","2022","November","18"
"1054","2022-11-19","2022","November","19"
"1055","2022-11-20","2022","November","20"
"1056","2022-11-21","2022","November","21"
"1057","2022-11-22","2022","November","22"
"1058","2022-11-23","2022","November","23"
"1059","2022-11-24","2022","November","24"
"1060","2022-11-25","2022","November","25"
"1061","2022-11-26","2022","November","26"
"1062","2022-11-27","2022","November","27"
"1063","2022-11-28","2022","November","28"
"1064","2022-11-29","2022","November","29"
"1065","2022-11-30","2022","November","30"
"1066","2022-12-01","2022","December","1"
"1067","2022-12-02","2022","December","2"
"1068","2022-12-03","2022","December","3"
"1069","2022-12-04","2022","December","4"
"1070","2022-12-05","2022","December","5"
"1071","2022-12-06","2022","December","6"
"1072","2022-12-07","2022","December","7"
"1073","2022-12-08","2022","December","8"
"1074","2022-12-09","2022","December","9"
"1075","2022-12-10","2022","December","10"
"1076","2022-12-11","2022","December","11"
"1077","2022-12-12","2022","December","12"
"1078","2022-12-13","2022","December","13"
"1079","2022-12-14","2022","December","14"
"1080","2022-12-15","2022","December","15"
"1081","2022-12-16","2022","December","16"
"1082","2022-12-17","2022","December","17"
"1083","2022-12-18","2022","December","18"
"1084","2022-12-19","2022","December","19"
"1085","2022-12-20","2022","December","20"
"1086","2022-12-21","2022","December","21"
"1087","2022-12-22","2022","December","22"
"1088","2022-12-23","2022","December","23"
"1089","2022-12-24","2022","December","24"
"1090","2022-12-25","2022","December","25"
"1091","2022-12-26","2022","December","26"
"1092","2022-12-27","2022","December","27"
"1093","2022-12-28","2022","December","28"
"1094","2022-12-29","2022","December","29"
"1095","2022-12-30","2022","December","30"
"1096","2022-12-31","2022","December","31"
"1097","2023-01-01","2023","January","1"
"1098","2023-01-02","2023","January","2"
"1099","2023-01-03","2023","January","3"
"1100","2023-01-04","2023","January","4"
"1101","2023-01-05","2023","January","5"
